custom_form_id,custom_form_organizations,custom_form_class,custom_form_type_of_form,custom_form_name,custom_form_description,custom_form_header,custom_form_updated_at,custom_form_created_at,custom_form_custom_form,custom_form_workflows,custom_form_active,question_id,question_label,question_text,question_field_type,question_formik_key,question_value,question_active,question_number_questions_to_repeat,question_side_label,question_validation,answer_id,answer_label,answer_value,answer_text,answer_text_key,answer_text_question
BBkGowHVcM,['Puente'],,['Custom'],Filtros M&E,,,2021-12-07 21:50:03.847,2021-07-05 18:20:23.882,True,['Salud Ambiental'],,29korwjc,Con que frecuencia usas el agua filtrada para tomar?,Select - Single Choice,select,Con que frecuencia usas el agua filtrada para tomar,,,,,,flpzdkg8,Casi siempre,Casi siempre,False,,
BBkGowHVcM,['Puente'],,['Custom'],Filtros M&E,,,2021-12-07 21:50:03.847,2021-07-05 18:20:23.882,True,['Salud Ambiental'],,29korwjc,Con que frecuencia usas el agua filtrada para tomar?,Select - Single Choice,select,Con que frecuencia usas el agua filtrada para tomar,,,,,,33olmy71,A veces,A veces,True,Porque no usas el filtro mas?,Porque no usas el filtro mas?
BBkGowHVcM,['Puente'],,['Custom'],Filtros M&E,,,2021-12-07 21:50:03.847,2021-07-05 18:20:23.882,True,['Salud Ambiental'],,29korwjc,Con que frecuencia usas el agua filtrada para tomar?,Select - Single Choice,select,Con que frecuencia usas el agua filtrada para tomar,,,,,,38vlhmso,Nunca,Nunca,True,Porque?,Porque?
BBkGowHVcM,['Puente'],,['Custom'],Filtros M&E,,,2021-12-07 21:50:03.847,2021-07-05 18:20:23.882,True,['Salud Ambiental'],,3djirmq8,Usas el agua para otras cosas?,Select - Multiple Choice,selectMulti,Usas el agua para otras cosas,,,,,,3fe131pr,Cocinar,Cocinar,False,,
BBkGowHVcM,['Puente'],,['Custom'],Filtros M&E,,,2021-12-07 21:50:03.847,2021-07-05 18:20:23.882,True,['Salud Ambiental'],,3djirmq8,Usas el agua para otras cosas?,Select - Multiple Choice,selectMulti,Usas el agua para otras cosas,,,,,,35w0c9x7,Lavar comida,Lavar comida,False,,
BBkGowHVcM,['Puente'],,['Custom'],Filtros M&E,,,2021-12-07 21:50:03.847,2021-07-05 18:20:23.882,True,['Salud Ambiental'],,3djirmq8,Usas el agua para otras cosas?,Select - Multiple Choice,selectMulti,Usas el agua para otras cosas,,,,,,dmsz8h3q,Otra,Otra,True,Para que usas?,Para que usas?
BBkGowHVcM,['Puente'],,['Custom'],Filtros M&E,,,2021-12-07 21:50:03.847,2021-07-05 18:20:23.882,True,['Salud Ambiental'],,1juvo8ou,Se filtra suficiente agua por su familia?,Select - Single Choice,select,Se filtra suficiente agua por su familia,,,,,,10tirvsc,Si,Si,False,,
BBkGowHVcM,['Puente'],,['Custom'],Filtros M&E,,,2021-12-07 21:50:03.847,2021-07-05 18:20:23.882,True,['Salud Ambiental'],,1juvo8ou,Se filtra suficiente agua por su familia?,Select - Single Choice,select,Se filtra suficiente agua por su familia,,,,,,v5yxl961,No,No,True,Explica,Explica
BBkGowHVcM,['Puente'],,['Custom'],Filtros M&E,,,2021-12-07 21:50:03.847,2021-07-05 18:20:23.882,True,['Salud Ambiental'],,1juvo8ou,Se filtra suficiente agua por su familia?,Select - Single Choice,select,Se filtra suficiente agua por su familia,,,,,,2y5fzdi7,Inseguro,Inseguro,False,,
BBkGowHVcM,['Puente'],,['Custom'],Filtros M&E,,,2021-12-07 21:50:03.847,2021-07-05 18:20:23.882,True,['Salud Ambiental'],,2cvq598f,Despues de tener el filtro has ahorrado mas dinero a la semana?,Select - Single Choice,select,Despues de tener el filtro has ahorrado mas dinero a la semana,,,,,,3itpcmf5,Si,Si,True,Cuanto ahorras cada semana?,Cuanto ahorras cada semana?
BBkGowHVcM,['Puente'],,['Custom'],Filtros M&E,,,2021-12-07 21:50:03.847,2021-07-05 18:20:23.882,True,['Salud Ambiental'],,2cvq598f,Despues de tener el filtro has ahorrado mas dinero a la semana?,Select - Single Choice,select,Despues de tener el filtro has ahorrado mas dinero a la semana,,,,,,1kcbqp17,No,No,False,,
BBkGowHVcM,['Puente'],,['Custom'],Filtros M&E,,,2021-12-07 21:50:03.847,2021-07-05 18:20:23.882,True,['Salud Ambiental'],,2cvq598f,Despues de tener el filtro has ahorrado mas dinero a la semana?,Select - Single Choice,select,Despues de tener el filtro has ahorrado mas dinero a la semana,,,,,,2ga62ssf,Inseguro,Inseguro,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1eb58z3k,¿Cuál es la principal fuente de agua potable para su hogar?,Select - Single Choice,select,¿Cuál es la principal fuente de agua potable para su hogar,,,,,,d7klqmtm,Pozo tubular,Pozo tubular,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1eb58z3k,¿Cuál es la principal fuente de agua potable para su hogar?,Select - Single Choice,select,¿Cuál es la principal fuente de agua potable para su hogar,,,,,,1aozshfw,Fuente subtarranea,Fuente subtarranea,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1eb58z3k,¿Cuál es la principal fuente de agua potable para su hogar?,Select - Single Choice,select,¿Cuál es la principal fuente de agua potable para su hogar,,,,,,2ovxrsgp,Rio,Rio,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1eb58z3k,¿Cuál es la principal fuente de agua potable para su hogar?,Select - Single Choice,select,¿Cuál es la principal fuente de agua potable para su hogar,,,,,,2f4yauve,Agua de lluvia,Agua de lluvia,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1eb58z3k,¿Cuál es la principal fuente de agua potable para su hogar?,Select - Single Choice,select,¿Cuál es la principal fuente de agua potable para su hogar,,,,,,u63qczxx,Acuducto,Acuducto,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1eb58z3k,¿Cuál es la principal fuente de agua potable para su hogar?,Select - Single Choice,select,¿Cuál es la principal fuente de agua potable para su hogar,,,,,,31jiv3ir,Botella,Botella,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1eb58z3k,¿Cuál es la principal fuente de agua potable para su hogar?,Select - Single Choice,select,¿Cuál es la principal fuente de agua potable para su hogar,,,,,,yslft1j5,Inseguro,Inseguro,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1eb58z3k,¿Cuál es la principal fuente de agua potable para su hogar?,Select - Single Choice,select,¿Cuál es la principal fuente de agua potable para su hogar,,,,,,ofig4g4n,Otro,Otro,True,Explica:,Explica:
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2mgvoic1,"¿Cuál es la principal fuente de agua que se utiliza para otros fines (cocinar, limpiar, lavar)?",Select - Single Choice,select,¿Cuál es la principal fuente de agua que se utiliza para otros fines cocinar limpiar lavar,,,,,,1q7gu4fd,Pozo tubular,Pozo tubular,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2mgvoic1,"¿Cuál es la principal fuente de agua que se utiliza para otros fines (cocinar, limpiar, lavar)?",Select - Single Choice,select,¿Cuál es la principal fuente de agua que se utiliza para otros fines cocinar limpiar lavar,,,,,,hvhr8966,Fuente subtarranea,Fuente subtarranea,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2mgvoic1,"¿Cuál es la principal fuente de agua que se utiliza para otros fines (cocinar, limpiar, lavar)?",Select - Single Choice,select,¿Cuál es la principal fuente de agua que se utiliza para otros fines cocinar limpiar lavar,,,,,,2doh03dh,Rio,Rio,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2mgvoic1,"¿Cuál es la principal fuente de agua que se utiliza para otros fines (cocinar, limpiar, lavar)?",Select - Single Choice,select,¿Cuál es la principal fuente de agua que se utiliza para otros fines cocinar limpiar lavar,,,,,,1jr53qxo,Agua de lluvia,Agua de lluvia,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2mgvoic1,"¿Cuál es la principal fuente de agua que se utiliza para otros fines (cocinar, limpiar, lavar)?",Select - Single Choice,select,¿Cuál es la principal fuente de agua que se utiliza para otros fines cocinar limpiar lavar,,,,,,132x5z5k,Acuaducto,Acuaducto,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2mgvoic1,"¿Cuál es la principal fuente de agua que se utiliza para otros fines (cocinar, limpiar, lavar)?",Select - Single Choice,select,¿Cuál es la principal fuente de agua que se utiliza para otros fines cocinar limpiar lavar,,,,,,r9496ebv,Inseguro,Inseguro,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2mgvoic1,"¿Cuál es la principal fuente de agua que se utiliza para otros fines (cocinar, limpiar, lavar)?",Select - Single Choice,select,¿Cuál es la principal fuente de agua que se utiliza para otros fines cocinar limpiar lavar,,,,,,322a170j,Otro,Otro,True,Explica:,Explica:
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1qlcaj0u,¿Hay algun problema con el agua?,Select - Multiple Choice,selectMulti,¿Hay algun problema con el agua,,,,,,1gzqqpqd,Color,Color,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1qlcaj0u,¿Hay algun problema con el agua?,Select - Multiple Choice,selectMulti,¿Hay algun problema con el agua,,,,,,35zdpnsr,Sabor,Sabor,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1qlcaj0u,¿Hay algun problema con el agua?,Select - Multiple Choice,selectMulti,¿Hay algun problema con el agua,,,,,,1nkzv2t6,Ninguno,Ninguno,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1qlcaj0u,¿Hay algun problema con el agua?,Select - Multiple Choice,selectMulti,¿Hay algun problema con el agua,,,,,,2sni8z6o,Otro,Otro,True,Explica:,Explica:
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2ost5e9t,¿Con que frecuencia recibe agua?,Select - Single Choice,select,¿Con que frecuencia recibe agua,,,,,,3t62cen6,Todos los dias,Todos los dias,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2ost5e9t,¿Con que frecuencia recibe agua?,Select - Single Choice,select,¿Con que frecuencia recibe agua,,,,,,12q6zh0h,2-3 veces a la semana,2-3 veces a la semana,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2ost5e9t,¿Con que frecuencia recibe agua?,Select - Single Choice,select,¿Con que frecuencia recibe agua,,,,,,1qbv1bnx,1 vez a la semana,1 vez a la semana,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2ost5e9t,¿Con que frecuencia recibe agua?,Select - Single Choice,select,¿Con que frecuencia recibe agua,,,,,,2rq7qw8b,Menos de 1 vez a la semana,Menos de 1 vez a la semana,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2m3jn79d,¿Cuanto tiempo tardas en conseguir agua?,Select - Single Choice,select,¿Cuanto tiempo tardas en conseguir agua,,,,,,2fzmpvv0,Ya hay agua en casa,Ya hay agua en casa,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2m3jn79d,¿Cuanto tiempo tardas en conseguir agua?,Select - Single Choice,select,¿Cuanto tiempo tardas en conseguir agua,,,,,,1kddmzvz,5-10 minutos,5-10 minutos,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2m3jn79d,¿Cuanto tiempo tardas en conseguir agua?,Select - Single Choice,select,¿Cuanto tiempo tardas en conseguir agua,,,,,,2k5lb2n0,10-30 minutos,10-30 minutos,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2m3jn79d,¿Cuanto tiempo tardas en conseguir agua?,Select - Single Choice,select,¿Cuanto tiempo tardas en conseguir agua,,,,,,1g8ppi83,30+ minutos,30+ minutos,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,2m3jn79d,¿Cuanto tiempo tardas en conseguir agua?,Select - Single Choice,select,¿Cuanto tiempo tardas en conseguir agua,,,,,,2pfo2ssa,Inseguro,Inseguro,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,311knahb,¿Quien busca el agua en su hogar?,Select - Multiple Choice,selectMulti,¿Quien busca el agua en su hogar,,,,,,3dj8q6d1,Hombre adulto,Hombre adulto,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,311knahb,¿Quien busca el agua en su hogar?,Select - Multiple Choice,selectMulti,¿Quien busca el agua en su hogar,,,,,,1zzua4c0,Mujer adulta,Mujer adulta,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,311knahb,¿Quien busca el agua en su hogar?,Select - Multiple Choice,selectMulti,¿Quien busca el agua en su hogar,,,,,,2jnas4rg,Nino (menor de 18),Nino (menor de 18),False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,311knahb,¿Quien busca el agua en su hogar?,Select - Multiple Choice,selectMulti,¿Quien busca el agua en su hogar,,,,,,3fsb6050,Nina (menor de 18),Nina (menor de 18),False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,311knahb,¿Quien busca el agua en su hogar?,Select - Multiple Choice,selectMulti,¿Quien busca el agua en su hogar,,,,,,2v8jegp6,,,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1yhzacua,¿Tratas tu agua? ¿Haces algo para que sea mas segura?,Select - Multiple Choice,selectMulti,¿Tratas tu agua ¿Haces algo para que sea mas segura,,,,,,11gxfgec,No,No,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1yhzacua,¿Tratas tu agua? ¿Haces algo para que sea mas segura?,Select - Multiple Choice,selectMulti,¿Tratas tu agua ¿Haces algo para que sea mas segura,,,,,,2auntwqh,Filtro de agua,Filtro de agua,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1yhzacua,¿Tratas tu agua? ¿Haces algo para que sea mas segura?,Select - Multiple Choice,selectMulti,¿Tratas tu agua ¿Haces algo para que sea mas segura,,,,,,ag3hk7gx,Agregar cloro/blanqueador,Agregar cloro/blanqueador,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1yhzacua,¿Tratas tu agua? ¿Haces algo para que sea mas segura?,Select - Multiple Choice,selectMulti,¿Tratas tu agua ¿Haces algo para que sea mas segura,,,,,,3vs5w64l,Hervir,Hervir,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1yhzacua,¿Tratas tu agua? ¿Haces algo para que sea mas segura?,Select - Multiple Choice,selectMulti,¿Tratas tu agua ¿Haces algo para que sea mas segura,,,,,,1gx1umhh,Colar a traves de un pano,Colar a traves de un pano,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1yhzacua,¿Tratas tu agua? ¿Haces algo para que sea mas segura?,Select - Multiple Choice,selectMulti,¿Tratas tu agua ¿Haces algo para que sea mas segura,,,,,,1h6rxdd4,Inseguro,Inseguro,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,1yhzacua,¿Tratas tu agua? ¿Haces algo para que sea mas segura?,Select - Multiple Choice,selectMulti,¿Tratas tu agua ¿Haces algo para que sea mas segura,,,,,,2jzxsk3k,Otro,Otro,True,Explica:,Explica:
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,20zn21li,¿Donde se encuentra su fuente de agua?,Select - Single Choice,select,¿Donde se encuentra su fuente de agua,,,,,,2c1caa5i,Dentro de la casa,Dentro de la casa,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,20zn21li,¿Donde se encuentra su fuente de agua?,Select - Single Choice,select,¿Donde se encuentra su fuente de agua,,,,,,2vj8t910,En el patio,En el patio,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,20zn21li,¿Donde se encuentra su fuente de agua?,Select - Single Choice,select,¿Donde se encuentra su fuente de agua,,,,,,nlvwxs9n,En otra parte,En otra parte,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,f4mx2r0y,¿Esta pagando tarifas / servicios publicos por el agua?,Select - Single Choice,select,¿Esta pagando tarifas  servicios publicos por el agua,,,,,,3591gs0g,"Si, segun lo acordado","Si, segun lo acordado",False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,f4mx2r0y,¿Esta pagando tarifas / servicios publicos por el agua?,Select - Single Choice,select,¿Esta pagando tarifas  servicios publicos por el agua,,,,,,3o835re1,"Si, solo cuando hay una averia","Si, solo cuando hay una averia",False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,f4mx2r0y,¿Esta pagando tarifas / servicios publicos por el agua?,Select - Single Choice,select,¿Esta pagando tarifas  servicios publicos por el agua,,,,,,33hfjweq,No,No,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,f4mx2r0y,¿Esta pagando tarifas / servicios publicos por el agua?,Select - Single Choice,select,¿Esta pagando tarifas  servicios publicos por el agua,,,,,,1qesbg7m,Inseguro,Inseguro,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,33phlpdw,¿Existe un cabo de agua u organizacion comunitaria a cargo del agua?,Select - Single Choice,select,¿Existe un cabo de agua u organizacion comunitaria a cargo del agua,,,,,,1m8cao9s,Si,Si,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,33phlpdw,¿Existe un cabo de agua u organizacion comunitaria a cargo del agua?,Select - Single Choice,select,¿Existe un cabo de agua u organizacion comunitaria a cargo del agua,,,,,,2dg6t57s,No,No,False,,
cHMivMr0L2,['Cevicos'],,['Custom'],Household Water Form (Espanol),A buscar mas informacion sobre el agua,Formulario de Agua en Casa,2021-07-17 18:58:52.003,2021-07-17 18:58:52.003,True,,,33phlpdw,¿Existe un cabo de agua u organizacion comunitaria a cargo del agua?,Select - Single Choice,select,¿Existe un cabo de agua u organizacion comunitaria a cargo del agua,,,,,,irwbt56n,Inseguro,Inseguro,False,,
pVDB7y24v7,['Wefta'],,['Custom'],Encuesta Las Colonias,,Agua,2021-08-06 02:44:50.141,2021-08-06 02:44:50.141,True,,,3fzz98xb,¿Usted ha tenido malas experiencias con encuestas que no resultaran en nada?,Select - Single Choice,select,¿Usted ha tenido malas experiencias con encuestas que no resultaran en nada,,,,,,3m9m9uok,Si,Si,False,__Ha experimentado antes encuestas que no producieron ningun resultado esperado__Si,"¿Cual fue el razón de que no lograraon a la meta, si usted sabe?"
pVDB7y24v7,['Wefta'],,['Custom'],Encuesta Las Colonias,,Agua,2021-08-06 02:44:50.141,2021-08-06 02:44:50.141,True,,,3fzz98xb,¿Usted ha tenido malas experiencias con encuestas que no resultaran en nada?,Select - Single Choice,select,¿Usted ha tenido malas experiencias con encuestas que no resultaran en nada,,,,,,ocjnuj61,No,No,False,,
pVDB7y24v7,['Wefta'],,['Custom'],Encuesta Las Colonias,,Agua,2021-08-06 02:44:50.141,2021-08-06 02:44:50.141,True,,,3khn3cdg,¿Cuales son los problemas o las cosas que se necesitan más en su casa?,Select - Single Choice,select,¿Cuales son los problemas o las cosas que se necesitan más en su casa,,,,,,2wz26g4t,Agua,Agua,False,,
pVDB7y24v7,['Wefta'],,['Custom'],Encuesta Las Colonias,,Agua,2021-08-06 02:44:50.141,2021-08-06 02:44:50.141,True,,,3khn3cdg,¿Cuales son los problemas o las cosas que se necesitan más en su casa?,Select - Single Choice,select,¿Cuales son los problemas o las cosas que se necesitan más en su casa,,,,,,g8bxtev6,Instalaciones Sanitarias,Instalaciones Sanitarias,False,,
pVDB7y24v7,['Wefta'],,['Custom'],Encuesta Las Colonias,,Agua,2021-08-06 02:44:50.141,2021-08-06 02:44:50.141,True,,,3khn3cdg,¿Cuales son los problemas o las cosas que se necesitan más en su casa?,Select - Single Choice,select,¿Cuales son los problemas o las cosas que se necesitan más en su casa,,,,,,1r1yn10e,Empleo,Empleo,False,,
pVDB7y24v7,['Wefta'],,['Custom'],Encuesta Las Colonias,,Agua,2021-08-06 02:44:50.141,2021-08-06 02:44:50.141,True,,,3khn3cdg,¿Cuales son los problemas o las cosas que se necesitan más en su casa?,Select - Single Choice,select,¿Cuales son los problemas o las cosas que se necesitan más en su casa,,,,,,18pbgvgk,Comida,Comida,False,,
pVDB7y24v7,['Wefta'],,['Custom'],Encuesta Las Colonias,,Agua,2021-08-06 02:44:50.141,2021-08-06 02:44:50.141,True,,,3khn3cdg,¿Cuales son los problemas o las cosas que se necesitan más en su casa?,Select - Single Choice,select,¿Cuales son los problemas o las cosas que se necesitan más en su casa,,,,,,27pnpqt1,Otro,Otro,True,,
pVDB7y24v7,['Wefta'],,['Custom'],Encuesta Las Colonias,,Agua,2021-08-06 02:44:50.141,2021-08-06 02:44:50.141,True,,,3b7lyuwe,¿Cual es el problema más grande en las Colonias?,Select - Single Choice,select,¿Cual es el problema más grande en las Colonias,,,,,,667f3oro,Agua,Agua,False,,
pVDB7y24v7,['Wefta'],,['Custom'],Encuesta Las Colonias,,Agua,2021-08-06 02:44:50.141,2021-08-06 02:44:50.141,True,,,3b7lyuwe,¿Cual es el problema más grande en las Colonias?,Select - Single Choice,select,¿Cual es el problema más grande en las Colonias,,,,,,o7hfesio,Instalaciones Sanitarias,Instalaciones Sanitarias,False,,
